image_path,source,aqi,pm25,pm10,aqi_category,aqi_soft,day_night,depth_path,has_aqi,has_pm25,has_pm10,notes,aqi_bin,sample_weight,depth_available
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-58.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-59.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-6.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-60.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-61.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-62.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-63.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-7.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-8.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-05-08.30-1-9.jpg,IND_NEP,111.0,54.0,111.0,c_Unhealthy_for_Sensitive_Groups,111.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-1.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-10.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-11.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-12.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-13.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-14.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-15.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-16.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-17.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-18.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-19.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-2.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-20.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-21.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-22.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-23.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-24.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-25.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-26.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-27.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-28.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-29.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-3.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-30.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-31.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-32.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-33.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-34.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-35.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-36.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-37.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-38.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-39.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-4.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-40.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-41.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-42.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-43.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-44.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-45.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-46.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-47.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-48.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-49.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-5.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-6.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-7.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-8.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-09-08.30-1-9.jpg,IND_NEP,103.0,44.0,80.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-1.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-10.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-11.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-12.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-13.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-14.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-15.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-16.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-17.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-18.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-19.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-2.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-20.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-21.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-22.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-23.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-3.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-4.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-5.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-6.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-7.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-8.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-14-08.30-1-9.jpg,IND_NEP,102.0,47.0,83.0,c_Unhealthy_for_Sensitive_Groups,102.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-15-14.30-1-1.jpg,IND_NEP,103.0,51.0,99.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-15-14.30-1-10.jpg,IND_NEP,103.0,51.0,99.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
/Users/nesar/VS/Image-only/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-15-14.30-1-11.jpg,IND_NEP,103.0,51.0,99.0,c_Unhealthy_for_Sensitive_Groups,103.0,Day,,True,True,True,nan,2,0.0090387690757773,False
