image_path,lat,lon,city,country,timestamp,aqi,pm25,pm10,temp,humidity,wind,satellite_path,news,source_dataset,orig_path
data/images/128/MH_UnFSG_2023-02-17-13.00-2-41_2025-11-18_16-07-43_60f45609.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UnFSG_2023-02-17-13.00-2-41.jpg
data/images/128/BENGR_UHFSG_2023-02-03-08.30-1-50_2025-11-18_16-07-43_91cc5bbb.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-03-08.30-1-50.jpg
data/images/128/BIR_UNFSG_VF_2023-02-03-16.00-1-32_2025-11-18_16-07-43_49437473.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNFSG_VF_2023-02-03-16.00-1-32.jpg
data/images/128/DEL_SEV_2023-02-07-14.00-1-3_2025-11-18_16-07-43_90928bcd.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-07-14.00-1-3.jpg
data/images/128/BENGR_UnFSG_2023-03-08-08.30-1-86_2025-11-18_16-07-43_ef42ece3.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UnFSG_2023-03-08-08.30-1-86.jpg
data/images/128/TN_UnFSG_2023-03-02-08.30-1-151_2025-11-18_16-07-43_a7169063.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UnFSG_2023-03-02-08.30-1-151.jpg
data/images/128/DEL_SEV_2023-02-17-13.00-1-66_2025-11-18_16-07-43_02c42fd2.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-17-13.00-1-66.jpg
data/images/128/BIR_UNFSG_VF_2023-02-03-15.00-2-10_2025-11-18_16-07-43_26e524cd.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNFSG_VF_2023-02-03-15.00-2-10.jpg
data/images/128/MH_UnFSG_2023-03-08-11.00-1-121_2025-11-18_16-07-43_65aa5875.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UnFSG_2023-03-08-11.00-1-121.jpg
data/images/128/DEL_SEV_2023-02-16-18.00-2-4_2025-11-18_16-07-43_052febb6.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-16-18.00-2-4.jpg
data/images/128/UP_SEV_2023-02-18-14.30-1-52_2025-11-18_16-07-43_277badd5.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_SEV_2023-02-18-14.30-1-52.jpg
data/images/128/MH_VUN_2023-03-05-08.30-2-36_2025-11-18_16-07-43_ffd39033.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_VUN_2023-03-05-08.30-2-36.jpg
data/images/128/TN_UnFSG_2023-03-03-09.00-1-101_2025-11-18_16-07-43_996cc787.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UnFSG_2023-03-03-09.00-1-101.jpg
data/images/128/UP_UN_2023-03-01-08.30-1-377_2025-11-18_16-07-43_9f393d9d.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_UN_2023-03-01-08.30-1-377.jpg
data/images/128/BIR_UFSG_2023-02-14-_14.30-3-39_2025-11-18_16-07-43_92576965.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UFSG_2023-02-14- 14.30-3-39.jpg
data/images/128/TN_Good_2023-02-20-16.30-2-186_2025-11-18_16-07-43_ff2de88a.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-2-186.jpg
data/images/128/BENGR_Mod_2023-03-09-08.30-1-201_2025-11-18_16-07-43_5908d9e8.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Mod_2023-03-09-08.30-1-201.jpg
data/images/128/MH_UN_2023-03-12-13.00-1-141_2025-11-18_16-07-43_68aedd7d.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UN_2023-03-12-13.00-1-141.jpg
data/images/128/DEL_SEV_2023-02-22-14.00-2-221_2025-11-18_16-07-43_c090c31b.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-22-14.00-2-221.jpg
data/images/128/MH_UN_2023-03-02-08.00-1-171_2025-11-18_16-07-43_a4490f12.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UN_2023-03-02-08.00-1-171.jpg
data/images/128/MH_UN_2023-03-12-13.00-1-155_2025-11-18_16-07-43_69f4baf6.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UN_2023-03-12-13.00-1-155.jpg
data/images/128/TN_Good_2023-02-23-08.30-1-101_2025-11-18_16-07-43_0115dc00.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-23-08.30-1-101.jpg
data/images/128/BENGR_Mod_2023-02-23-08.30-1-321_2025-11-18_16-07-43_8e274e79.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Mod_2023-02-23-08.30-1-321.jpg
data/images/128/UP_UHFSG_2023-03-06-11.30-1-137_2025-11-18_16-07-43_83a7a262.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_UHFSG_2023-03-06-11.30-1-137.jpg
data/images/128/DEL_SEV_2023-02-16-18.00-2-11_2025-11-18_16-07-43_5b4abb8f.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-16-18.00-2-11.jpg
data/images/128/TN_UNH_2023-02-03-12.30-1-47_2025-11-18_16-07-43_114c5276.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UNH_2023-02-03-12.30-1-47.jpg
data/images/128/UP_UN_2023-03-01-08.30-1-405_2025-11-18_16-07-43_d459c9f6.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_UN_2023-03-01-08.30-1-405.jpg
data/images/128/BENGR_Good_2023-02-19-08.30-1-14_2025-11-18_16-07-43_128044ff.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Good_2023-02-19-08.30-1-14.jpg
data/images/128/BENGR_Mod_2023-03-01-08.30-1-171_2025-11-18_16-07-43_161498bb.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Mod_2023-03-01-08.30-1-171.jpg
data/images/128/BIR_UH_2023-03-16-12.30-3-169_2025-11-18_16-07-43_4e71661e.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UH_2023-03-16-12.30-3-169.jpg
data/images/128/DEL_VUnH_2023-02-16-14.30-1-284_2025-11-18_16-07-43_335b0722.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_VUnH_2023-02-16-14.30-1-284.jpg
data/images/128/UP_SEV_2023-02-18-14.30-1-46_2025-11-18_16-07-43_098ebe5b.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_SEV_2023-02-18-14.30-1-46.jpg
data/images/128/TN_Good_2023-03-21-08.30-1-113_2025-11-18_16-07-43_db8af391.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-03-21-08.30-1-113.jpg
data/images/128/TN_Good_2023-02-27-16.30-1-21_2025-11-18_16-07-43_96c31b1e.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-27-16.30-1-21.jpg
data/images/128/BIR_UNH_VF_2023-02-02-_15.00-3-9_2025-11-18_16-07-43_b9e61d50.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNH_VF_2023-02-02- 15.00-3-9.jpg
data/images/128/DEL_SEV_2023-02-20-14.00-2-96_2025-11-18_16-07-43_d05ea268.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-20-14.00-2-96.jpg
data/images/128/BIR_UNH_VF_2023-02-03-_10.00-3-77_2025-11-18_16-07-43_d5bd4192.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNH_VF_2023-02-03- 10.00-3-77.jpg
data/images/128/UP_UHFSG_2023-02-08-08.30-1-103_2025-11-18_16-07-43_86a45f6f.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_UHFSG_2023-02-08-08.30-1-103.jpg
data/images/128/BIR_UNFSG_VF_2023-02-03-16.00-2-88_2025-11-18_16-07-43_f3675878.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNFSG_VF_2023-02-03-16.00-2-88.jpg
data/images/128/MH_Mod_2023-03-21-15.00-1-393_2025-11-18_16-07-43_a1b3744f.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_Mod_2023-03-21-15.00-1-393.jpg
data/images/128/BENGR_Mod_2023-03-06-08.30-1-161_2025-11-18_16-07-43_76131643.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Mod_2023-03-06-08.30-1-161.jpg
data/images/128/TN_MOD_2023-02-09-08.30-1-2_2025-11-18_16-07-43_c05a1a8d.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_MOD_2023-02-09-08.30-1-2.jpg
data/images/128/TN_Good_2023-02-21-08.30-2-196_2025-11-18_16-07-43_9ce5a69b.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-21-08.30-2-196.jpg
data/images/128/DEL_SEV_2023-02-20-14.00-2-361_2025-11-18_16-07-43_36bec81a.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-20-14.00-2-361.jpg
data/images/128/BIR_UNH_VF_2023-02-02-_1700-3-12_2025-11-18_16-07-43_3a71edf9.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNH_VF_2023-02-02- 1700-3-12.jpg
data/images/128/DEL_SEV_2023-02-16-18.00-2-39_2025-11-18_16-07-43_ff0483f4.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-16-18.00-2-39.jpg
data/images/128/BENGR_Mod_2023-02-24-08.30-1-331_2025-11-18_16-07-43_c54133ab.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Mod_2023-02-24-08.30-1-331.jpg
data/images/128/BIR_UH_2023-03-16-12.30-3-141_2025-11-18_16-07-43_9edf0778.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UH_2023-03-16-12.30-3-141.jpg
data/images/128/BENGR_UHFSG_2023-02-15-14.30-1-33_2025-11-18_16-07-43_14e644a6.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-15-14.30-1-33.jpg
data/images/128/BRI_Un_2023-02-09-08.00-8_2025-11-18_16-07-43_b7cbed05.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BRI_Un_2023-02-09-08.00-8.jpg
data/images/128/BENGR_Good_2023-02-19-08.30-1-28_2025-11-18_16-07-43_ac3e9688.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Good_2023-02-19-08.30-1-28.jpg
data/images/128/BIR_UH_2023-03-16-12.30-3-155_2025-11-18_16-07-43_db668df7.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UH_2023-03-16-12.30-3-155.jpg
data/images/128/BENGR_UHFSG_2023-02-15-14.30-1-27_2025-11-18_16-07-43_69f126ec.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UHFSG_2023-02-15-14.30-1-27.jpg
data/images/128/MH_UN_2023-03-12-13.00-1-169_2025-11-18_16-07-43_3d948dd7.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UN_2023-03-12-13.00-1-169.jpg
data/images/128/DEL_SEV_2023-02-20-14.00-3-166_2025-11-18_16-07-43_d0f01c0c.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-20-14.00-3-166.jpg
data/images/128/TN_UnFSG_2023-03-09-09.00-1-96_2025-11-18_16-07-43_184127d4.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UnFSG_2023-03-09-09.00-1-96.jpg
data/images/128/BENGR_Mod_2023-02-21-08.30-1-261_2025-11-18_16-07-43_fae36e4e.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Mod_2023-02-21-08.30-1-261.jpg
data/images/128/UP_SEV_2023-02-18-14.30-3_2025-11-18_16-07-43_bd141a24.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_SEV_2023-02-18-14.30-3.jpg
data/images/128/UP_UHFSG_2023-02-08-08.30-1-117_2025-11-18_16-07-43_be5be585.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_UHFSG_2023-02-08-08.30-1-117.jpg
data/images/128/UP_VUN_2023-02-27-10.30-1-145_2025-11-18_16-07-43_e6395186.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-02-27-10.30-1-145.jpg
data/images/128/BIR_UFSG_2023-02-14-_14.30-3-11_2025-11-18_16-07-43_083cb2bc.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UFSG_2023-02-14- 14.30-3-11.jpg
data/images/128/BIR_UNH_VF_2023-02-03-_10.00-3-63_2025-11-18_16-07-43_9482bbca.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNH_VF_2023-02-03- 10.00-3-63.jpg
data/images/128/DEL_SEV_2023-02-17-13.00-2-23_2025-11-18_16-07-43_84a1d3cc.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_SEV_2023-02-17-13.00-2-23.jpg
data/images/128/DEL_VUnH_2023-02-16-14.00-2-28_2025-11-18_16-07-43_1a220d83.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_VUnH_2023-02-16-14.00-2-28.jpg
data/images/128/UP_SEV_2023-02-18-14.30-1-91_2025-11-18_16-07-43_f63bdee2.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_SEV_2023-02-18-14.30-1-91.jpg
data/images/128/BIR_UNFSG_VF_2023-02-03-16.00-2-77_2025-11-18_16-07-43_8a094f4c.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNFSG_VF_2023-02-03-16.00-2-77.jpg
data/images/128/DEL_VUnH_2023-02-16-14.30-1-71_2025-11-18_16-07-43_0b1408ff.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_VUnH_2023-02-16-14.30-1-71.jpg
data/images/128/HAR_VUN_2022-10-02-10.00-1-2609_2025-11-18_16-07-43_e6c6fc36.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/HAR_VUN_2022-10-02-10.00-1-2609.jpg
data/images/128/BIR_UNH_VF_2023-02-02-_12.00-1-120_2025-11-18_16-07-43_861a122b.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNH_VF_2023-02-02- 12.00-1-120.jpg
data/images/128/MH_Good_2023-03-23-17.00-1-99_2025-11-18_16-07-43_088efe30.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_Good_2023-03-23-17.00-1-99.jpg
data/images/128/UP_VUN_2023-02-22-09.00-5_2025-11-18_16-07-43_01c29791.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_VUN_2023-02-22-09.00-5.jpg
data/images/128/UP_UHFSG_2023-02-24-08.30-1-93_2025-11-18_16-07-43_53e456ea.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/UP_UHFSG_2023-02-24-08.30-1-93.jpg
data/images/128/MH_UH_2023-02-14-11.30-6_2025-11-18_16-07-43_9ed935a2.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UH_2023-02-14-11.30-6.jpg
data/images/128/DEL_VUnH_2023-02-16-14.30-1-253_2025-11-18_16-07-43_a2086d8a.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_VUnH_2023-02-16-14.30-1-253.jpg
data/images/128/MH_UH_2023-02-18-11.00-1-13_2025-11-18_16-07-43_4fe0953c.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/MH_UH_2023-02-18-11.00-1-13.jpg
data/images/128/DEL_VUnH_2023-02-16-14.30-1-247_2025-11-18_16-07-43_b931d0fe.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_VUnH_2023-02-16-14.30-1-247.jpg
data/images/128/TN_Good_2023-02-20-16.30-2-151_2025-11-18_16-07-43_0cad187b.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_Good_2023-02-20-16.30-2-151.jpg
data/images/128/BENGR_Good_2023-02-27-08.30-1-456_2025-11-18_16-07-43_ad3f16c9.jpg,,,,,,50.0,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_Good_2023-02-27-08.30-1-456.jpg
data/images/128/BENGR_UnFSG_2023-03-08-08.30-1-336_2025-11-18_16-07-43_9617ed9e.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BENGR_UnFSG_2023-03-08-08.30-1-336.jpg
data/images/128/BIR_UNH_VF_2023-02-02-_12.00-1-134_2025-11-18_16-07-43_68bae58c.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/BIR_UNH_VF_2023-02-02- 12.00-1-134.jpg
data/images/128/HAR_VUN_2022-10-02-10.00-1-3265_2025-11-18_16-07-43_5d539806.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/HAR_VUN_2022-10-02-10.00-1-3265.jpg
data/images/128/DEL_VUnH_2023-02-16-14.30-1-65_2025-11-18_16-07-43_a345beb4.jpg,,,,,,,,,,,,,,Combined_Dataset,/Users/nesar/VS/airvana-litefusion/data/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/DEL_VUnH_2023-02-16-14.30-1-65.jpg
