image_path,source,aqi,pm25,pm10,aqi_soft,aqi_category,aqi_bin,day_night,depth_path,depth_available,has_aqi,has_pm25,has_pm10,sample_weight,notes,pm25_bin,strat
/Users/nesar/VS/Image-only/data/images/128_pm25/train/139746284815605.jpg,PM25VISION,155.38883034773446,64.0,,155.38883034773446,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/139746284815605.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/590780063045334.jpg,PM25VISION,159.5194942044257,72.0,,159.5194942044257,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/590780063045334.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/157836626286650.jpg,PM25VISION,163.13382507903057,79.0,,163.13382507903057,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/157836626286650.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1076321626696718.jpg,PM25VISION,141.6281407035176,52.0,,141.6281407035176,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1076321626696718.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/196998815495068.jpg,PM25VISION,151.77449947312962,57.0,,151.77449947312962,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/196998815495068.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/172868641613235.jpg,PM25VISION,152.80716543730242,59.0,,152.80716543730242,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/172868641613235.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1194799908295389.jpg,PM25VISION,146.55276381909547,54.0,,146.55276381909547,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1194799908295389.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/381065941490269.jpg,PM25VISION,153.83983140147524,61.0,,153.83983140147524,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/381065941490269.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/713418583590531.jpg,PM25VISION,151.2581664910432,56.0,,151.2581664910432,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/713418583590531.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/143278851224347.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/143278851224347.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/2919040385026019.jpg,PM25VISION,144.09045226130655,53.0,,144.09045226130655,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/2919040385026019.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/925377976002810.jpg,PM25VISION,152.29083245521602,58.0,,152.29083245521602,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/925377976002810.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1219360695161885.jpg,PM25VISION,154.35616438356163,62.0,,154.35616438356163,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1219360695161885.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/603645615048739.jpg,PM25VISION,156.42149631190728,66.0,,156.42149631190728,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/603645615048739.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/2127967074294907.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/2127967074294907.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/967066825397893.jpg,PM25VISION,157.4541622760801,68.0,,157.4541622760801,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/967066825397893.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/442301770741705.jpg,PM25VISION,151.77449947312962,57.0,,151.77449947312962,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/442301770741705.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/295364655554975.jpg,PM25VISION,153.83983140147524,61.0,,153.83983140147524,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/295364655554975.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/263392085568384.jpg,PM25VISION,153.32349841938884,60.0,,153.32349841938884,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/263392085568384.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/6285218431539369.jpg,PM25VISION,139.16582914572865,51.0,,139.16582914572865,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/6285218431539369.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/377831126906102.jpg,PM25VISION,146.55276381909547,54.0,,146.55276381909547,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/377831126906102.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/885823375308296.jpg,PM25VISION,160.55216016859853,74.0,,160.55216016859853,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/885823375308296.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/828018074471377.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/828018074471377.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/441035481254362.jpg,PM25VISION,144.09045226130655,53.0,,144.09045226130655,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/441035481254362.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1198797160581136.jpg,PM25VISION,164.16649104320337,81.0,,164.16649104320337,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1198797160581136.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/405812280791642.jpg,PM25VISION,153.32349841938884,60.0,,153.32349841938884,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/405812280791642.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/929968705718755.jpg,PM25VISION,159.00316122233932,71.0,,159.00316122233932,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/929968705718755.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/809978492959942.jpg,PM25VISION,163.65015806111697,80.0,,163.65015806111697,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/809978492959942.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/10090337157726648.jpg,PM25VISION,154.35616438356163,62.0,,154.35616438356163,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/10090337157726648.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1271695733492571.jpg,PM25VISION,167.78082191780825,88.0,,167.78082191780825,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1271695733492571.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/768227564576413.jpg,PM25VISION,163.13382507903057,79.0,,163.13382507903057,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/768227564576413.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/500429184488789.jpg,PM25VISION,139.16582914572865,51.0,,139.16582914572865,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/500429184488789.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/465378181243151.jpg,PM25VISION,157.4541622760801,68.0,,157.4541622760801,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/465378181243151.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/217750213175151.jpg,PM25VISION,153.83983140147524,61.0,,153.83983140147524,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/217750213175151.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/472762861189104.jpg,PM25VISION,154.87249736564806,63.0,,154.87249736564806,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/472762861189104.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/261410435779200.jpg,PM25VISION,160.55216016859853,74.0,,160.55216016859853,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/261410435779200.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1156467938623768.jpg,PM25VISION,152.80716543730242,59.0,,152.80716543730242,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1156467938623768.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/367125931345333.jpg,PM25VISION,161.58482613277133,76.0,,161.58482613277133,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/367125931345333.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/572485452533522.jpg,PM25VISION,155.90516332982085,65.0,,155.90516332982085,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/572485452533522.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/638020403822294.jpg,PM25VISION,171.39515279241306,95.0,,171.39515279241306,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/638020403822294.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/129687660114870.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/129687660114870.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/480828734730812.jpg,PM25VISION,141.6281407035176,52.0,,141.6281407035176,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/480828734730812.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/285293784394953.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/285293784394953.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/303068384795266.jpg,PM25VISION,152.29083245521602,58.0,,152.29083245521602,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/303068384795266.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/501817084234475.jpg,PM25VISION,157.9704952581665,69.0,,157.9704952581665,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/501817084234475.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/910316172937418.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/910316172937418.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/172342134844064.jpg,PM25VISION,151.2581664910432,56.0,,151.2581664910432,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/172342134844064.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1203699833401950.jpg,PM25VISION,151.2581664910432,56.0,,151.2581664910432,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1203699833401950.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/954825508509180.jpg,PM25VISION,155.90516332982085,65.0,,155.90516332982085,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/954825508509180.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/836680605106004.jpg,PM25VISION,151.2581664910432,56.0,,151.2581664910432,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/836680605106004.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/277305547442462.jpg,PM25VISION,170.36248682824026,93.0,,170.36248682824026,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/277305547442462.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/499605121081770.jpg,PM25VISION,159.00316122233932,71.0,,159.00316122233932,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/499605121081770.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/465985338007638.jpg,PM25VISION,152.80716543730242,59.0,,152.80716543730242,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/465985338007638.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/179320177397880.jpg,PM25VISION,151.77449947312962,57.0,,151.77449947312962,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/179320177397880.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/753962725299135.jpg,PM25VISION,173.9768177028451,100.0,,173.9768177028451,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/753962725299135.jpg.npy,True,True,True,False,0.0094411071366914,,3,3_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/301221698034476.jpg,PM25VISION,155.38883034773446,64.0,,155.38883034773446,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/301221698034476.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/214634333453136.jpg,PM25VISION,153.83983140147524,61.0,,153.83983140147524,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/214634333453136.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/745064870678443.jpg,PM25VISION,168.81348788198102,90.0,,168.81348788198102,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/745064870678443.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/473147738525387.jpg,PM25VISION,157.9704952581665,69.0,,157.9704952581665,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/473147738525387.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1467454020726566.jpg,PM25VISION,154.35616438356163,62.0,,154.35616438356163,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1467454020726566.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/520792556597495.jpg,PM25VISION,166.7481559536354,86.0,,166.7481559536354,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/520792556597495.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1061112081083568.jpg,PM25VISION,151.77449947312962,57.0,,151.77449947312962,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1061112081083568.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/969467547394895.jpg,PM25VISION,151.2581664910432,56.0,,151.2581664910432,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/969467547394895.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/4278095718980330.jpg,PM25VISION,151.2581664910432,56.0,,151.2581664910432,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/4278095718980330.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/472459590631837.jpg,PM25VISION,161.58482613277133,76.0,,161.58482613277133,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/472459590631837.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/632658465092441.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/632658465092441.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1562860960747435.jpg,PM25VISION,157.9704952581665,69.0,,157.9704952581665,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1562860960747435.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/280933433683628.jpg,PM25VISION,159.5194942044257,72.0,,159.5194942044257,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/280933433683628.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/316379480054550.jpg,PM25VISION,161.58482613277133,76.0,,161.58482613277133,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/316379480054550.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/968197618307907.jpg,PM25VISION,160.55216016859853,74.0,,160.55216016859853,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/968197618307907.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/2986890034928926.jpg,PM25VISION,146.55276381909547,54.0,,146.55276381909547,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/2986890034928926.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1582305305596306.jpg,PM25VISION,139.16582914572865,51.0,,139.16582914572865,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1582305305596306.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/403025572058849.jpg,PM25VISION,141.6281407035176,52.0,,141.6281407035176,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/403025572058849.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/2883407165245180.jpg,PM25VISION,157.4541622760801,68.0,,157.4541622760801,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/2883407165245180.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/658756956704188.jpg,PM25VISION,141.6281407035176,52.0,,141.6281407035176,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/658756956704188.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/211440597261446.jpg,PM25VISION,155.38883034773446,64.0,,155.38883034773446,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/211440597261446.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/813040322976382.jpg,PM25VISION,160.55216016859853,74.0,,160.55216016859853,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/813040322976382.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/954148458924045.jpg,PM25VISION,151.77449947312962,57.0,,151.77449947312962,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/954148458924045.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/589439205350774.jpg,PM25VISION,168.81348788198102,90.0,,168.81348788198102,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/589439205350774.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/164355755624170.jpg,PM25VISION,165.1991570073762,83.0,,165.1991570073762,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/164355755624170.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1007494276322392.jpg,PM25VISION,149.01507537688445,55.0,,149.01507537688445,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1007494276322392.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/931906727664630.jpg,PM25VISION,157.4541622760801,68.0,,157.4541622760801,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/931906727664630.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1374712123369239.jpg,PM25VISION,157.9704952581665,69.0,,157.9704952581665,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1374712123369239.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/858688254758356.jpg,PM25VISION,159.00316122233932,71.0,,159.00316122233932,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/858688254758356.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1256522522259563.jpg,PM25VISION,164.16649104320337,81.0,,164.16649104320337,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1256522522259563.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/509217803764554.jpg,PM25VISION,171.39515279241306,95.0,,171.39515279241306,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/509217803764554.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/3911947018882650.jpg,PM25VISION,168.29715489989462,89.0,,168.29715489989462,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/3911947018882650.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/469286817688751.jpg,PM25VISION,146.55276381909547,54.0,,146.55276381909547,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/469286817688751.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/4270809292963104.jpg,PM25VISION,144.09045226130655,53.0,,144.09045226130655,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/4270809292963104.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1703917166698271.jpg,PM25VISION,139.16582914572865,51.0,,139.16582914572865,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1703917166698271.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/100103879536977.jpg,PM25VISION,152.80716543730242,59.0,,152.80716543730242,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/100103879536977.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/1065096200681363.jpg,PM25VISION,146.55276381909547,54.0,,146.55276381909547,,2,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/1065096200681363.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/777856887491963.jpg,PM25VISION,152.80716543730242,59.0,,152.80716543730242,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/777856887491963.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
/Users/nesar/VS/Image-only/data/images/128_pm25/train/207570351198145.jpg,PM25VISION,167.26448893572183,87.0,,167.26448893572183,,3,Unknown,/Users/nesar/VS/Image-only/data/images/128_depth/207570351198145.jpg.npy,True,True,True,False,0.0094411071366914,,2,2_Unknown_PM25VISION
